user_id,signup_day,channel,user_type,experiment_group,converted
4497,38,organic,medium_value,treatment,0
4498,79,referral,high_value,treatment,0
4499,84,organic,medium_value,control,0
4500,60,partner,low_value,control,0
4501,8,organic,medium_value,treatment,1
4502,5,organic,low_value,control,0
4503,34,organic,medium_value,treatment,0
4504,38,partner,low_value,treatment,1
4505,21,referral,medium_value,treatment,1
4506,40,referral,high_value,control,0
4507,4,paid_ads,medium_value,treatment,0
4508,41,organic,medium_value,treatment,0
4509,86,organic,high_value,control,0
4510,80,paid_ads,low_value,control,0
4511,75,paid_ads,medium_value,control,0
4512,86,paid_ads,low_value,control,0
4513,79,organic,medium_value,treatment,0
4514,66,partner,high_value,treatment,1
4515,29,organic,low_value,treatment,0
4516,56,partner,medium_value,treatment,0
4517,85,organic,medium_value,treatment,0
4518,72,paid_ads,medium_value,control,0
4519,28,organic,medium_value,treatment,0
4520,36,paid_ads,low_value,treatment,0
4521,86,paid_ads,medium_value,treatment,0
4522,12,paid_ads,medium_value,treatment,0
4523,31,paid_ads,low_value,treatment,1
4524,45,referral,high_value,treatment,0
4525,22,referral,medium_value,treatment,0
4526,44,referral,low_value,control,0
4527,16,organic,medium_value,treatment,0
4528,84,paid_ads,low_value,treatment,0
4529,65,paid_ads,medium_value,control,0
4530,5,paid_ads,low_value,control,1
4531,17,paid_ads,low_value,treatment,0
4532,21,organic,medium_value,control,0
4533,32,organic,high_value,control,1
4534,29,organic,medium_value,treatment,0
4535,80,organic,low_value,treatment,0
4536,31,referral,medium_value,treatment,0
4537,41,referral,high_value,control,0
4538,77,partner,medium_value,control,0
4539,9,referral,low_value,control,0
4540,35,organic,medium_value,control,1
4541,33,partner,medium_value,control,0
4542,72,partner,high_value,treatment,0
4543,27,paid_ads,medium_value,treatment,0
4544,10,paid_ads,high_value,control,0
4545,77,partner,high_value,control,0
4546,38,paid_ads,low_value,treatment,0
4547,46,partner,low_value,treatment,0
4548,18,organic,high_value,control,0
4549,14,organic,high_value,treatment,0
4550,27,paid_ads,medium_value,control,0
4551,23,paid_ads,medium_value,control,1
4552,71,referral,medium_value,control,0
4553,8,partner,medium_value,treatment,0
4554,46,paid_ads,medium_value,control,0
4555,32,organic,low_value,control,0
4556,61,referral,low_value,control,0
4557,18,paid_ads,medium_value,treatment,0
4558,66,organic,medium_value,control,0
4559,73,paid_ads,low_value,control,1
4560,39,referral,low_value,control,0
4561,46,referral,high_value,control,0
4562,64,paid_ads,medium_value,treatment,0
4563,28,organic,medium_value,control,0
4564,49,partner,high_value,control,1
4565,12,referral,medium_value,treatment,0
4566,0,paid_ads,medium_value,control,0
4567,33,organic,medium_value,control,1
4568,47,referral,medium_value,control,0
4569,76,organic,medium_value,treatment,0
4570,47,organic,low_value,treatment,0
4571,48,paid_ads,medium_value,treatment,0
4572,63,organic,medium_value,treatment,0
4573,60,paid_ads,high_value,treatment,0
4574,28,organic,high_value,treatment,0
4575,38,referral,medium_value,treatment,0
4576,87,organic,high_value,control,0
4577,25,organic,high_value,control,0
4578,16,organic,high_value,treatment,1
4579,70,partner,medium_value,treatment,0
4580,12,partner,low_value,control,0
4581,68,organic,medium_value,treatment,1
4582,25,referral,medium_value,control,0
4583,48,paid_ads,high_value,control,0
4584,66,partner,medium_value,control,0
4585,6,paid_ads,medium_value,treatment,0
4586,57,referral,medium_value,control,0
4587,48,organic,low_value,treatment,1
4588,52,paid_ads,low_value,treatment,0
4589,64,partner,high_value,treatment,1
4590,61,paid_ads,low_value,control,0
4591,16,organic,high_value,treatment,0
4592,42,organic,low_value,control,0
4593,24,referral,medium_value,control,0
4594,2,paid_ads,medium_value,treatment,0
4595,78,paid_ads,high_value,control,0
4596,28,partner,high_value,control,0
4597,31,organic,low_value,control,0
4598,25,organic,low_value,treatment,0
4599,15,partner,medium_value,control,0
4600,24,organic,low_value,treatment,0
4601,53,organic,low_value,treatment,1
4602,27,paid_ads,medium_value,treatment,0
4603,72,referral,high_value,treatment,0
4604,55,organic,high_value,control,0
4605,64,partner,medium_value,control,0
4606,85,referral,medium_value,control,0
4607,79,organic,high_value,control,0
4608,40,referral,high_value,treatment,0
4609,50,paid_ads,high_value,control,0
4610,70,paid_ads,low_value,control,0
4611,77,referral,high_value,treatment,0
4612,28,partner,medium_value,treatment,0
4613,82,organic,medium_value,treatment,0
4614,18,paid_ads,medium_value,treatment,0
4615,65,paid_ads,high_value,treatment,0
4616,40,paid_ads,medium_value,treatment,0
4617,44,paid_ads,high_value,control,0
4618,14,organic,medium_value,treatment,0
4619,2,referral,high_value,treatment,0
4620,10,paid_ads,medium_value,control,0
4621,52,organic,medium_value,control,0
4622,45,referral,medium_value,treatment,0
4623,29,referral,medium_value,treatment,0
4624,56,paid_ads,medium_value,control,0
4625,17,organic,low_value,control,0
4626,50,paid_ads,medium_value,treatment,0
4627,47,organic,low_value,treatment,0
4628,65,organic,low_value,control,0
4629,7,referral,medium_value,control,0
4630,21,organic,medium_value,treatment,1
4631,5,organic,medium_value,control,0
4632,75,organic,high_value,treatment,0
4633,56,organic,high_value,control,1
4634,35,organic,high_value,control,0
4635,78,partner,high_value,control,1
4636,56,organic,medium_value,control,0
4637,48,organic,low_value,control,0
4638,44,organic,medium_value,control,0
4639,81,partner,low_value,treatment,0
4640,65,paid_ads,low_value,control,0
4641,76,paid_ads,low_value,treatment,0
4642,44,partner,low_value,control,0
4643,78,paid_ads,medium_value,treatment,0
4644,19,organic,high_value,control,0
4645,63,organic,medium_value,control,0
4646,66,paid_ads,medium_value,treatment,0
4647,82,organic,low_value,treatment,1
4648,2,referral,low_value,treatment,0
4649,53,organic,medium_value,treatment,0
4650,77,paid_ads,medium_value,treatment,0
4651,63,organic,high_value,control,0
4652,39,organic,high_value,treatment,1
4653,58,paid_ads,medium_value,treatment,0
4654,54,partner,medium_value,treatment,0
4655,61,paid_ads,low_value,treatment,0
4656,3,referral,medium_value,control,0
4657,59,organic,low_value,control,0
4658,74,organic,medium_value,treatment,0
4659,29,organic,low_value,treatment,0
4660,1,organic,high_value,treatment,0
4661,61,organic,low_value,treatment,0
4662,48,organic,medium_value,control,1
4663,8,referral,high_value,control,1
4664,30,organic,high_value,control,0
4665,60,paid_ads,low_value,treatment,0
4666,78,paid_ads,high_value,treatment,1
4667,47,paid_ads,medium_value,control,0
4668,24,paid_ads,medium_value,treatment,0
4669,35,organic,medium_value,control,0
4670,7,organic,low_value,control,0
4671,72,referral,medium_value,treatment,0
4672,57,partner,medium_value,control,0
4673,44,organic,low_value,treatment,0
4674,61,organic,low_value,treatment,0
4675,38,partner,low_value,treatment,0
4676,57,organic,medium_value,control,0
4677,80,paid_ads,medium_value,control,0
4678,82,paid_ads,medium_value,treatment,0
4679,63,organic,low_value,treatment,0
4680,43,paid_ads,high_value,treatment,1
4681,28,paid_ads,medium_value,control,0
4682,58,organic,high_value,control,0
4683,70,paid_ads,medium_value,treatment,0
4684,8,referral,low_value,treatment,0
4685,5,paid_ads,high_value,control,1
4686,28,organic,medium_value,control,0
4687,57,paid_ads,low_value,treatment,0
4688,16,referral,medium_value,control,0
4689,15,referral,medium_value,control,0
4690,86,paid_ads,low_value,control,0
4691,2,organic,low_value,control,0
4692,20,referral,medium_value,treatment,0
4693,63,referral,high_value,control,0
4694,89,organic,high_value,control,0
4695,35,paid_ads,low_value,control,0
4696,85,organic,low_value,control,0
4697,61,referral,medium_value,treatment,1
4698,41,organic,medium_value,control,0
4699,75,paid_ads,high_value,treatment,0
4700,41,partner,medium_value,control,0
4701,60,referral,medium_value,control,0
4702,12,partner,low_value,control,0
4703,10,partner,medium_value,control,0
4704,53,organic,medium_value,treatment,1
4705,15,paid_ads,medium_value,control,0
4706,7,paid_ads,medium_value,treatment,0
4707,58,partner,medium_value,control,0
4708,56,organic,high_value,control,0
4709,39,partner,medium_value,control,1
4710,58,paid_ads,high_value,treatment,0
4711,1,referral,high_value,control,0
4712,75,organic,low_value,control,0
4713,9,organic,medium_value,control,0
4714,43,referral,medium_value,control,0
4715,10,organic,low_value,treatment,0
4716,78,referral,medium_value,treatment,0
4717,79,organic,low_value,treatment,0
4718,80,referral,high_value,treatment,0
4719,89,paid_ads,low_value,treatment,0
4720,1,paid_ads,low_value,control,0
4721,49,referral,low_value,treatment,0
4722,11,organic,high_value,control,0
4723,89,organic,medium_value,control,0
4724,22,organic,high_value,treatment,0
4725,17,paid_ads,medium_value,treatment,0
4726,61,paid_ads,low_value,treatment,0
4727,61,referral,medium_value,treatment,1
4728,37,paid_ads,medium_value,control,0
4729,66,paid_ads,medium_value,control,0
4730,37,paid_ads,medium_value,control,0
4731,66,organic,low_value,treatment,1
4732,60,organic,low_value,treatment,0
4733,0,partner,high_value,control,0
4734,44,partner,medium_value,control,0
4735,27,organic,medium_value,control,0
4736,20,paid_ads,medium_value,treatment,0
4737,12,referral,low_value,treatment,0
4738,26,paid_ads,low_value,control,0
4739,6,organic,medium_value,treatment,0
4740,21,organic,medium_value,treatment,0
4741,73,paid_ads,medium_value,control,0
4742,52,partner,medium_value,treatment,0
4743,78,referral,high_value,control,1
4744,78,organic,medium_value,control,0
4745,3,organic,high_value,control,0
4746,22,referral,medium_value,treatment,0
4747,69,referral,medium_value,treatment,0
4748,87,paid_ads,low_value,control,0
4749,83,paid_ads,low_value,treatment,0
4750,83,organic,medium_value,control,0
4751,75,referral,high_value,treatment,1
4752,32,referral,medium_value,treatment,0
4753,27,organic,medium_value,control,0
4754,7,referral,medium_value,control,0
4755,0,organic,low_value,treatment,0
4756,36,organic,medium_value,control,0
4757,62,organic,medium_value,treatment,0
4758,21,organic,medium_value,treatment,0
4759,69,organic,low_value,treatment,0
4760,20,paid_ads,low_value,control,0
4761,34,paid_ads,medium_value,control,0
4762,78,paid_ads,medium_value,control,0
4763,4,organic,medium_value,treatment,0
4764,59,organic,high_value,control,0
4765,45,paid_ads,medium_value,control,0
4766,49,paid_ads,medium_value,treatment,0
4767,47,organic,high_value,treatment,0
4768,5,partner,high_value,control,1
4769,88,referral,medium_value,treatment,0
4770,55,partner,low_value,treatment,0
4771,58,paid_ads,medium_value,control,0
4772,28,organic,medium_value,control,0
4773,70,referral,medium_value,treatment,0
4774,76,organic,medium_value,treatment,0
4775,17,paid_ads,medium_value,control,0
4776,1,organic,medium_value,control,0
4777,7,referral,high_value,control,0
4778,74,organic,medium_value,treatment,0
4779,53,partner,medium_value,control,0
4780,37,partner,medium_value,control,0
4781,47,paid_ads,low_value,treatment,1
4782,26,referral,high_value,treatment,0
4783,19,paid_ads,medium_value,treatment,0
4784,11,referral,medium_value,control,0
4785,42,paid_ads,low_value,control,0
4786,60,referral,medium_value,control,0
4787,30,paid_ads,low_value,treatment,0
4788,60,partner,low_value,treatment,1
4789,73,paid_ads,medium_value,control,0
4790,66,paid_ads,medium_value,control,1
4791,34,referral,medium_value,treatment,0
4792,14,referral,low_value,treatment,0
4793,15,paid_ads,high_value,control,0
4794,12,organic,medium_value,treatment,1
4795,34,paid_ads,medium_value,treatment,0
4796,74,partner,medium_value,treatment,0
4797,58,referral,medium_value,treatment,0
4798,20,referral,medium_value,treatment,0
4799,53,organic,high_value,treatment,0
4800,74,paid_ads,medium_value,treatment,0
4801,29,paid_ads,medium_value,control,0
4802,47,referral,low_value,control,1
4803,34,organic,medium_value,treatment,0
4804,85,partner,low_value,treatment,0
4805,37,paid_ads,medium_value,treatment,0
4806,30,organic,high_value,control,0
4807,77,organic,low_value,treatment,0
4808,23,organic,high_value,control,0
4809,48,paid_ads,low_value,treatment,0
4810,31,organic,low_value,control,0
4811,54,organic,medium_value,control,0
4812,78,referral,medium_value,control,1
4813,57,organic,medium_value,treatment,0
4814,2,organic,medium_value,control,0
4815,79,paid_ads,medium_value,control,0
4816,68,paid_ads,medium_value,control,0
4817,84,referral,medium_value,control,0
4818,9,paid_ads,high_value,treatment,0
4819,82,referral,low_value,control,0
4820,24,paid_ads,low_value,control,0
4821,67,organic,medium_value,treatment,0
4822,60,organic,low_value,treatment,0
4823,28,paid_ads,medium_value,treatment,0
4824,18,paid_ads,high_value,treatment,0
4825,42,referral,medium_value,treatment,0
4826,65,paid_ads,medium_value,control,0
4827,73,paid_ads,medium_value,treatment,1
4828,60,organic,low_value,treatment,0
4829,42,organic,low_value,treatment,0
4830,24,paid_ads,medium_value,treatment,0
4831,19,paid_ads,low_value,treatment,0
4832,47,paid_ads,high_value,control,0
4833,82,organic,high_value,control,0
4834,86,referral,low_value,treatment,0
4835,23,partner,medium_value,treatment,1
4836,10,organic,medium_value,control,0
4837,54,paid_ads,medium_value,treatment,0
4838,27,partner,medium_value,treatment,0
4839,68,organic,high_value,control,0
4840,62,paid_ads,medium_value,treatment,0
4841,58,organic,high_value,treatment,1
4842,4,paid_ads,high_value,control,1
4843,50,organic,medium_value,treatment,0
4844,20,partner,medium_value,control,0
4845,11,referral,low_value,control,0
4846,49,referral,high_value,control,0
4847,3,referral,high_value,treatment,1
4848,41,paid_ads,medium_value,control,0
4849,83,paid_ads,medium_value,control,0
4850,37,partner,high_value,treatment,1
4851,24,partner,high_value,control,0
4852,13,paid_ads,low_value,treatment,0
4853,74,partner,medium_value,treatment,0
4854,31,paid_ads,medium_value,treatment,0
4855,10,paid_ads,medium_value,treatment,0
4856,60,paid_ads,medium_value,control,0
4857,17,organic,medium_value,control,0
4858,26,organic,medium_value,treatment,0
4859,54,organic,low_value,treatment,0
4860,53,paid_ads,high_value,control,0
4861,81,paid_ads,low_value,treatment,0
4862,86,paid_ads,high_value,control,0
4863,74,partner,medium_value,treatment,0
4864,20,paid_ads,high_value,treatment,0
4865,43,paid_ads,high_value,treatment,0
4866,4,organic,low_value,treatment,0
4867,86,organic,medium_value,treatment,0
4868,40,referral,high_value,control,0
4869,58,paid_ads,low_value,treatment,0
4870,88,referral,low_value,treatment,0
4871,53,organic,low_value,treatment,0
4872,73,paid_ads,low_value,treatment,0
4873,21,organic,medium_value,control,0
4874,82,organic,low_value,treatment,0
4875,64,organic,medium_value,treatment,1
4876,63,organic,low_value,control,0
4877,70,organic,low_value,control,0
4878,3,organic,medium_value,treatment,0
4879,64,partner,low_value,control,0
4880,14,organic,medium_value,control,0
4881,75,organic,medium_value,control,0
4882,21,organic,high_value,treatment,0
4883,85,paid_ads,low_value,treatment,0
4884,46,organic,medium_value,control,1
4885,80,partner,medium_value,treatment,0
4886,45,partner,medium_value,treatment,0
4887,13,organic,low_value,control,0
4888,49,paid_ads,medium_value,control,0
4889,19,organic,low_value,treatment,0
4890,49,paid_ads,low_value,control,0
